Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version,Wind_Height_m
1999,10,18,14,30,0,66,66,5,-2,3.7,71.9,64.50739236445123,6.583488929237871,6.389966752144517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,15,30,0,43,43,3,-2,3.5,77.91,42.02754351017277,4.045353185193931,3.9192705546634126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,16,30,0,6,6,2,-2,3.1,84.42,5.864308396768293,2.149769647653032,2.1321767224627273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,17,30,0,0,0,1,-2,2.5,84.32000000000002,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,18,30,0,0,0,0,-2,2,89.83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,19,30,0,0,0,0,-2,1.5,88.84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,20,30,0,0,0,0,-2,1,87.97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,21,30,0,0,0,0,-2,0.6000000000000001,87.52,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,22,30,0,0,0,0,-2,0.6000000000000001,92.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,18,23,30,0,0,0,0,-3,0.7000000000000001,90.42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,0,30,0,0,0,-1,-3,0.8,93.53,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,1,30,0,0,0,-1,-4,1,96.75,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,2,30,0,0,0,-2,-4,1.2000000000000002,92.87,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,3,30,0,0,0,-2,-5,1.3,96.47,0,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,4,30,0,0,0,-3,-5,1.4,93.07,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,5,30,0,0,0,-3,-6,1.4,89.81,0,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,6,30,0,24,24,-1,-6,2,74.95,23.457233587073173,-0.355453318,-0.425825019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,7,30,671,58,207,1,-5,2.5,64.74,292.5309680813868,8.774482555892916,7.896889651648757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,8,30,842,80,406,4,-5,1.9,55.74,544.5550672733904,19.06337055590179,17.42970535408162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,9,30,924,93,571,7,-7,1.6,40.45,751.3214782286996,28.204527173214295,25.95056274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,10,30,964,100,684,9,-8,1.9,34.82,891.0613394958029,33.648355972647416,30.975171954160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,11,30,978,103,733,10,-8,2.3000000000000003,31.55,952.5549935,35.655095686769144,32.797430706277126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,12,30,971,101,715,11,-8,2.5,29.64,929.6667117023404,35.707393136282654,32.91839300117563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,13,30,946,94,632,11,-8,2.6,28.29,827.9929376283163,32.85938665463193,30.375407841746988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,14,30,894,82,493,11,-8,2.5,28.93,655.4250321141631,28.418977936891253,26.452702840548763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,15,30,794,63,310,10,-7,1.9,31.72,427.66520413076296,21.82998714150769,20.546991529115402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,16,30,265,48,83,7,-4,1,48.69,111.51787031254744,10.276833784289169,9.942280173351527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,17,30,0,0,0,4,-5,0.5,56.72,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,18,30,0,0,0,2,-6,0.7000000000000001,63.31,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,19,30,0,0,0,1,-6,1.1,60.5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,20,30,0,0,0,1,-7,1.4,58.04,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,21,30,0,0,0,1,-7,1.5,60.16,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,22,30,0,0,0,0,-8,1.6,58.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,19,23,30,0,0,0,0,-8,1.8,56.25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,0,30,0,0,0,0,-8,2,55.72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,1,30,0,0,0,0,-8,2.1,56.37000000000001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,2,30,0,0,0,0,-8,2.2,57.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,3,30,0,0,0,1,-8,2.2,57.32,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,4,30,0,0,0,1,-8,2.3000000000000003,56.63,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,5,30,0,0,0,1,-8,2.3000000000000003,55.58,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,6,30,304,13,22,2,-8,2.4000000000000004,51.12000000000001,49.81267422607529,3.332693423490517,3.183255400812291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,7,30,750,39,203,6,-7,2.8000000000000003,43.41,300.30145267388343,13.823472450305784,12.922568092284134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,8,30,898,50,395,10,-6,2.6,35.5,544.2382612030592,24.36813533453427,22.73542055092509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,9,30,967,57,554,13,-6,1.9,28.83,744.3849631557559,33.59102414086446,31.357869251397194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,10,30,1001,61,663,15,-7,2,23.94,880.5197106350743,39.194500840124135,36.55294170821891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,11,30,1014,63,712,16,-7,2.4000000000000004,22.07,941.6662580666264,41.19343618358459,38.36843740938471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,12,30,1011,62,696,17,-7,2.9000000000000004,20.63,922.4566692684225,40.87301212863625,38.10564212083098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,13,30,989,59,617,18,-7,3.1,20.64,823.9106479389401,39.04200514205528,36.57027319823846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,14,30,942,54,482,17,-7,3,20.7,655.7624233626378,33.85890615636686,31.89161888627894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,15,30,844,46,304,15,-6,2,25.2,431.32608560873024,26.851772554984738,25.557794298158548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,16,30,606,29,107,11,-1,1,47.93,174.2160047090435,16.11915165160971,15.596503637482577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,17,30,0,0,0,8,-3,0.8,50.26,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,18,30,0,0,0,7,-5,1,48.14,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,19,30,0,0,0,5,-5,1.5,54.41,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,20,30,0,0,0,5,-5,1.9,52.51,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,21,30,0,0,0,5,-6,2.4000000000000004,49.82,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,22,30,0,0,0,5,-7,2.8000000000000003,47.68,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,20,23,30,0,0,0,5,-7,3.1,49.73,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,0,30,0,0,0,5,-7,3.2,48.71,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,1,30,0,0,0,5,-7,3.2,48.14,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,2,30,0,0,0,4,-7,3.1,48.51,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,3,30,0,0,0,4,-7,3.1,48.89,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,4,30,0,0,0,5,-7,3.1,48.64,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,5,30,0,0,0,5,-7,3,47.62,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,6,30,310,12,21,6,-8,3,43.79,49.13003998288426,7.263077456135295,7.115687336186642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,7,30,757,38,201,10,-7,3.6,35.47,300.3058404681772,17.420441889367282,16.519524367962752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,8,30,903,50,392,14,-6,3.6,28.93,544.9245301516877,27.46487568732403,25.83010209686897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,9,30,970,56,550,17,-6,2.6,23.42,743.0114776424895,36.61583781757747,34.38680338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,10,30,1001,60,657,19,-7,1.9,18.5,876.6406318,43.24945331368085,40.619531418398125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,11,30,1011,62,705,20,-8,2,16.72,934.9292006191508,45.68953886736035,42.88475126550289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,12,30,1005,62,688,21,-8,2.3000000000000003,15.67,914.0437869732289,45.617876108756704,42.87574474783702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,13,30,981,60,608,20,-8,2.6,15.87,815.3856061578641,41.52654742283231,39.08039060435872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,14,30,931,55,474,19,-8,2.7,17.18,646.5830060882403,35.95702969302279,34.01728067475807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,15,30,830,46,296,17,-7,2,21.1,422.2235662077834,28.60165786631455,27.33498717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,16,30,586,29,102,13,0,1.2000000000000002,43.72,167.62767036334716,17.85971537838655,17.35683236729651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,17,30,0,0,0,10,-2,0.9,45.8,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,18,30,0,0,0,9,-4,0.5,43.48,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,19,30,0,0,0,8,-5,0.8,44.71,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,20,30,0,0,0,7,-5,1.2000000000000002,46,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,21,30,0,0,0,6,-6,1.4,47.77,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,22,30,0,0,0,6,-6,1.5,49.56,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,21,23,30,0,0,0,6,-7,1.5,47.27,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,0,30,0,0,0,6,-7,1.5,45.33,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,1,30,0,0,0,6,-8,1.5,43.7,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,2,30,0,0,0,5,-8,1.5,42.62,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,3,30,0,0,0,5,-8,1.5,41.75,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,4,30,0,0,0,5,-9,1.4,40.73,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,5,30,0,0,0,6,-9,1.4,39.42,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,6,30,280,11,18,7,-9,1.2000000000000002,33.27,44.126524089458314,8.279277742436337,8.146898170167962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,7,30,749,39,197,10,-6,1.1,35.59,297.0207375992202,18.66908340163849,17.778021188840828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,8,30,898,52,389,14,-4,0.6000000000000001,32.24,542.0547814106914,30.363248799486925,28.737084455254852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,9,30,966,60,548,17,-8,0.4,19.83,741.5354320995984,39.689746171930445,37.46513987563165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,10,30,998,65,656,18,-9,0.9,16.51,876.1658357805388,43.919226481192915,41.29072897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,11,30,1009,68,704,19,-9,1.6,15.28,935.8887745379354,45.41356533235579,42.60589900874198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,12,30,1003,68,687,20,-9,2.1,14.29,914.9061927128059,44.97202469697716,42.22730611883874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,13,30,978,65,607,20,-9,2.6,14.35,814.6855316255126,41.50806513971819,39.064008544841656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,14,30,927,59,471,19,-9,3,15.49,644.8591682,35.57859586470314,33.64401836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,15,30,821,49,292,17,-8,2.9000000000000004,19.47,418.4291776029272,27.828871604139554,26.57358407133077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,16,30,566,29,97,13,-3,2,37.69,161.1900061042143,17.429102143886386,16.94553212557374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,17,30,0,0,0,10,-3,1.4,45.59,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,18,30,0,0,0,9,-4,1.1,46.53,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,19,30,0,0,0,8,-4,1,48.82,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,20,30,0,0,0,7,-5,1.2000000000000002,48.02,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,21,30,0,0,0,7,-5,1.3,46.32,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,22,30,0,0,0,7,-6,1.4,44.26,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,22,23,30,0,0,0,7,-6,1.5,42.45,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,0,30,0,0,0,6,-7,1.5,43.96,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,1,30,0,0,0,5,-7,1.5,46.33,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,2,30,0,0,0,4,-7,1.6,48.86,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,3,30,0,0,0,3,-8,1.6,50.78,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,4,30,0,0,0,3,-8,1.6,48.73,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,5,30,0,0,0,3,-9,1.7000000000000002,46.79,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,6,30,268,11,16,4,-9,1.5,42.35,42.29878559850647,5.201829402296399,5.074933045500879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,7,30,753,39,195,9,-6,1.7000000000000002,40.02,296.8918070059925,17.323216376949507,16.43254095593153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,8,30,907,53,389,13,-7,1.9,26.2,545.8168221810745,28.09827296131019,26.460822494766965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,9,30,976,61,549,16,-10,1.6,17.52,746.9718542002817,37.08176784371756,34.84085228111671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,10,30,1010,65,658,18,-10,1.5,15.04,882.9636503455305,43.08752109851788,40.43863014748129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,11,30,1022,67,707,19,-10,1.6,14.2,942.8979221225446,45.61138432825261,42.782690561884976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,12,30,1017,66,689,20,-10,2,13.27,921.4550527744301,45.31930265639134,42.55493749806806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,13,30,993,63,608,20,-10,2.3000000000000003,13.33,820.9368024952739,42.11023233785127,39.647421930365454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,14,30,940,57,471,19,-10,2.5,14.38,648.0482974984549,36.22292931008973,34.278784417594366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,15,30,835,48,291,17,-9,1.9,17.830000000000005,421.12703437771717,28.64912963109897,27.385748527965816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,16,30,576,28,95,13,-2,1.3,38.78,160.88130955038505,17.632886922867247,17.150242994216093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,17,30,0,0,0,10,-4,1.1,40.6,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,18,30,0,0,0,9,-5,1.2000000000000002,43.52,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,19,30,0,0,0,7,-5,1.5,50.68,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,20,30,0,0,0,6,-5,1.7000000000000002,51.94,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,21,30,0,0,0,5,-7,1.7000000000000002,47.44,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,22,30,0,0,0,5,-8,1.7000000000000002,43.75,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,23,23,30,0,0,0,5,-8,1.9,41.38,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,0,30,0,0,0,5,-9,2.1,39.94,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,1,30,0,0,0,5,-9,2.2,41.66,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,2,30,0,0,0,5,-9,2.3000000000000003,40.76,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,3,30,0,0,0,5,-10,2.3000000000000003,39.88,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,4,30,0,0,0,5,-10,2.2,38.94,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,5,30,0,0,0,5,-10,2.2,38.4,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,6,30,0,0,0,6,-10,2.4000000000000004,35.6,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,7,30,690,36,176,10,-9,3.1,29.29,270.8980986924856,16.918516224932592,16.105821928855136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,8,30,880,51,374,14,-9,3.4000000000000004,21.64,527.0612906,27.196410093246605,25.615226221490428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,9,30,636,134,450,18,-9,2.5,16.4,577.1655612414675,33.33910620528057,31.60760952155617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,10,30,904,87,613,21,-11,1.3,11.33,815.7851787941397,44.49210419325085,42.044748656868435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,11,30,594,199,567,22,-12,0.7000000000000001,9.74,702.5779524446473,43.06630930497103,40.95857544763709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,12,30,1026,62,685,23,-13,0.7000000000000001,8.91,921.7579613975233,50.63826882348634,47.872994939293775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,13,30,1003,58,604,23,-13,1.1,8.950000000000003,820.3731491202394,46.94406298924643,44.48294354188572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,14,30,950,54,467,22,-12,1.5,9.81,648.3121233378173,40.42040050719824,38.47546413718479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,15,30,842,45,287,19,-10,1.5,14.79,418.71308035355867,30.896835428598443,29.640696187537767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,16,30,575,27,91,14,-1,1.3,38.62,158.02533238436246,18.550643564074036,18.07656756692095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,17,30,0,0,0,11,-4,1,37.43,0,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,18,30,0,0,0,9,-5,0.5,40.75,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,19,30,0,0,0,8,-6,0.8,40.76,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,20,30,0,0,0,7,-7,1.5,41.47,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,21,30,0,0,0,6,-7,1.7000000000000002,45.79,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,22,30,0,0,0,5,-8,1.8,43.47,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,24,23,30,0,0,0,5,-8,1.9,41.9,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,0,30,0,0,0,5,-9,1.8,43.83,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,1,30,0,0,0,5,-9,1.8,43.56,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,2,30,0,0,0,5,-9,1.7000000000000002,43.35,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,3,30,0,0,0,5,-9,1.7000000000000002,42.97,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,4,30,0,0,0,5,-9,1.6,39.15,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,5,30,0,0,0,6,-9,1.3,37.92,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,6,30,0,0,0,8,-10,1,32.01,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,7,30,702,42,182,10,-7,1.2000000000000002,31.6,279.40657890730586,18.10031211073317,17.262092374011253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,8,30,864,57,370,13,-6,1.5,28.47,522.1553407811355,27.835925718373872,26.269459696030466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,9,30,937,66,527,16,-10,1.2000000000000002,18.9,719.3190271037075,36.853870547772594,34.69591346646147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,10,30,973,71,634,18,-10,1.1,15.26,853.0346716,42.89734815206499,40.33824413733378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,11,30,985,73,680,19,-10,1.5,14.04,910.7605372291284,44.87731010726414,42.14502849557675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,12,30,979,72,663,20,-10,2.1,13.12,888.8854048703831,44.261796957989986,41.595140743378835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,13,30,951,69,582,21,-10,2.6,12.33,788.3955889304018,41.81399880607693,39.44881203928573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,14,30,896,62,447,21,-10,2.9000000000000004,13.31,619.3856676290284,37.02958930020869,35.17143229732161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,15,30,782,50,271,18,-9,2.4000000000000004,16.98,394.49476994995035,28.554353760001412,27.37086945015156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,16,30,505,28,82,14,-2,2.2,37.53,141.5644573873748,17.83825135001173,17.413557977849607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,17,30,0,0,0,11,-4,2.7,38.04,0,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,18,30,0,0,0,9,-5,2.9000000000000004,40.64,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,19,30,0,0,0,7,-5,2.9000000000000004,46.39,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,20,30,0,0,0,7,-6,2.8000000000000003,43.5,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,10,25,21,30,0,0,0,6,-7,2.5,43.62,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
